0.5697940669097642,0.4274642740351937,0.17375816956902163,1.1227581170448975,0.4085279572847083,0.1946764311438657,0.3671448961494652,20.0,
0.67949947381211,0.5792397103589562,0.20525000176943445,1.8681350260511695,0.6221851594274221,0.4136861065024332,0.6501181523458623,20.0,
0.6333754216686074,0.5155338664325451,0.1724018052703119,1.4251112266235684,0.5913217136567561,0.2975753702718717,0.45426241847773197,20.0,
0.6566318022977804,0.5079642980817635,0.1693878657493926,1.3921502734190134,0.5673269475619183,0.268858351901298,0.41404740406828405,20.0,
0.699909373420326,0.5356141029167594,0.19623097241941123,1.765084814795742,0.6948430299362504,0.3753651100610663,0.6078527843712553,20.0,
0.5735140179539848,0.4461001038699332,0.170858906173543,1.1853751621910498,0.38219867506513494,0.21245509237561985,0.31821935774464194,20.0,
0.5539240801210316,0.4479905676463372,0.17381751410499383,1.0828750103236489,0.40174620704511865,0.1898036621267248,0.4014078764836409,20.0,
0.53915617813262,0.4272710230760605,0.13074792808976507,0.8445143652025143,0.2777918266280708,0.19669002460066862,0.2641150605849753,20.0,
0.6109006517362513,0.47851175312135286,0.20656052267137592,1.305114395926986,0.5324261522029617,0.20822286096294723,0.5166759547321704,20.0,
0.576217617824128,0.44783610868859874,0.16605827054534605,1.143739712579714,0.398931166060284,0.1941089731283663,0.39862332115318133,20.0,
0.6306676634510601,0.5292488616871172,0.15275624446447197,1.1407284239281268,0.36693383405774366,0.22589996596582196,0.36258876805811824,20.0,
0.6112480090751186,0.48479908257627014,0.2174399569682959,1.3478431389238357,0.5364668653804024,0.2230754854956017,0.5175178442801024,20.0,
0.5595661870615747,0.45659687170019103,0.16597549842669826,1.0741516582668884,0.41490822893713175,0.18820884090528106,0.4024023780092362,20.0,
0.6448036671363069,0.5011288539124966,0.17308581558227448,1.4571562525677888,0.5248426891214804,0.27195457195704575,0.5227169991780025,20.0,
0.5534910793793025,0.4356728489866103,0.15702254205126676,0.9749765108086791,0.33760661821011134,0.16839904880676065,0.38987002280032096,20.0,
0.5561461924017508,0.45090190554563037,0.16189609036622027,0.955939202614416,0.3439646973209327,0.165741361555151,0.3726335204099397,20.0,
0.6901989697341416,0.5608831687982992,0.20559385845684816,1.819204729546216,0.6458539251622653,0.4111606602075041,0.6716540598573564,20.0,
0.6616429221258462,0.5289418745814427,0.17297436240099304,1.4607955093395604,0.5225843157937407,0.2693040822409187,0.5039646371331549,20.0,
0.5944680075466163,0.4572650737599338,0.15536822386617843,1.06419650077965,0.39275798995868383,0.2372357784375263,0.4099154301537933,20.0,
0.6258654372579333,0.5275269650873128,0.15345579891759475,1.1356080028545517,0.3672126373365781,0.22691586248478743,0.37760419905896614,20.0,
0.6014275770927727,0.5220896462819412,0.16790356639093376,1.2818746067196816,0.5637331260096701,0.2759487013388257,0.41641486388211124,20.0,
0.5792378355709092,0.44668088544419193,0.16009195336057924,1.0646245673854953,0.38926262071785417,0.2278941310156328,0.41538892027478347,20.0,
0.5440709061834458,0.43230397226759226,0.15802489722354768,1.006682291045559,0.357652226046031,0.17089618077370125,0.3760011398620673,20.0,
0.6788589354626997,0.5681339492691146,0.20102605273461863,1.9377717121022686,0.6094450626165081,0.38670193958854293,0.6311491811753827,20.0,
0.5649044816367128,0.4375150151064513,0.16765708127180087,1.1580524629184865,0.38737791753037354,0.21619512401990978,0.30874537480799596,20.0,
0.5889322367493627,0.4746103528722974,0.20962307411282188,1.3536967790007088,0.5478278028900109,0.2188647354508641,0.5145220462542577,20.0,
0.5403747329028885,0.4282097109892661,0.16517450578777887,0.989475815258165,0.3041451888536263,0.1422585423800762,0.47839084237541774,20.0,
0.5615224140066384,0.44512474471354974,0.1589431215825466,0.9803604633623123,0.35189654029831763,0.16337115563357488,0.3743457257583106,20.0,
0.6213134067761362,0.5029543078796379,0.21041533453105757,1.498100300239406,0.552222215981167,0.3068673223885023,0.43800729506884517,20.0,
0.6074838090638136,0.4879962302120532,0.20656015061591085,1.3982491407270272,0.5195592296360171,0.2238695441469457,0.5172147022186082,20.0,
0.5188534876679176,0.4273947123650708,0.18491464811409958,0.7805056122564132,0.30440725335169777,0.15659278861305695,0.2007286343590768,20.0,
0.6392541583492087,0.5243637446766517,0.18824958082355106,1.274656881266879,0.4778036323205996,0.22664170775352713,0.46170449022090443,20.0,
0.6391313025338509,0.5180603854709775,0.18168851483472,1.4592252455365167,0.5215433956957136,0.26863420683486666,0.5165873897134362,20.0,
0.5890968687215026,0.46455604620719715,0.1518086609305225,1.0529613263085829,0.38957237417647667,0.2322919549204374,0.420061749916946,20.0,
0.6288274246069595,0.5275831691805315,0.17096733503222322,1.4418885473098424,0.5896573551183035,0.31204382386841356,0.4470901826966579,20.0,
0.5539146114452385,0.43369034731006595,0.1562512178362476,0.9844836172575415,0.296411228911142,0.13900608923535396,0.4890537873241219,20.0,
0.554965101184972,0.4355148202789852,0.1861955741179251,1.0504041883328488,0.35473655625825024,0.2064031633988287,0.30677017676473417,20.0,
0.6067727045256595,0.45670316067558026,0.1574853180495271,1.0978523300077845,0.3895336344600646,0.23341644752109245,0.4039379433622763,20.0,
0.6473690995992596,0.5286359693149626,0.20402979044459893,1.475437169915964,0.5508273606290691,0.3150974251826435,0.44122063567039504,20.0,
0.7010953515209777,0.5644455769212972,0.2110625794668549,1.8016510337574658,0.6309162995649268,0.4056216781522833,0.6390883982464117,20.0,
0.6344680413665997,0.5248650719503095,0.1860281153350996,1.2780641940139446,0.5007748778170478,0.21732840178738572,0.4478728135840676,20.0,
0.5482419864404777,0.4434797037527738,0.18405533912190017,1.0006512610654905,0.34855807731344624,0.20436364729000617,0.3100900928598084,20.0,
0.5885370184836967,0.4335038273494653,0.17510285645075221,1.1348693960739582,0.3910143777011965,0.19671232096239114,0.37534108150963147,20.0,
0.5984162095924398,0.4598678890346232,0.15810468987963844,1.0611738936477744,0.38463241305365803,0.22585869069757747,0.4121536825763032,20.0,
0.647150211283705,0.5359342643410813,0.20316886517894212,1.517559258108348,0.5315260526651229,0.32057676315515143,0.4411885947194464,20.0,
0.6306896431041552,0.5088427000926943,0.17705487219753277,1.4664080250252545,0.524262206881725,0.2745467947267317,0.5021476959006147,20.0,
0.6246441956003571,0.5206003405344944,0.15884300256742906,1.178978461262663,0.3627711024888236,0.2370704938389827,0.37505864174903775,20.0,
0.525770461754751,0.41737572901203907,0.19295438120446462,0.7470618474301713,0.2854376247772668,0.1520436949576865,0.20377314027019128,20.0,
0.567235683204107,0.44776558589003435,0.1676227065011762,1.0817905593759705,0.40516985529062044,0.1886900764592074,0.4083863867558622,20.0,
0.6369282310078942,0.5314874494407221,0.2026538477665782,1.479799604177565,0.5445363781871447,0.3155027824108985,0.4210172081449871,20.0,
0.7263558837478454,0.6038894006173089,0.17851282054320292,2.1765741075371983,0.7708578861063062,0.45074801259537217,0.845794481221863,20.0,
0.6849535216729918,0.572916851272307,0.207053061737247,1.7902783839063137,0.6359118139382957,0.40891209547637525,0.6472664680402775,20.0,
0.6092667208929402,0.47172913407841904,0.15638235964568564,1.026782054642246,0.43801141433490537,0.20634573129270137,0.32102217899499547,20.0,
0.5896799617408061,0.443795614132594,0.16393390027708116,1.1373539318077184,0.4109868890332253,0.18905512984818967,0.4124193496612323,20.0,
0.5385372415700936,0.4262113649297215,0.16465770969934254,0.9373740580909745,0.28793957386363583,0.13994978389284254,0.49226305159420886,20.0,
0.596861456633408,0.4673604768965081,0.1541871673099957,1.0904270625448804,0.378796851225173,0.2277232343389221,0.4154084095368037,20.0,
0.6998915643623866,0.5842072803520083,0.17672995370972416,2.1555892950776587,0.7522285667576091,0.45256675507763505,0.8463606991899023,20.0,
0.576197648228399,0.4386570069711448,0.1714575026734768,1.0918152772749232,0.3984520408129717,0.19891963514258543,0.3761245885771861,20.0,
0.5201651709547195,0.41609931402161093,0.14729756761290397,0.7995865094300871,0.2391575233088278,0.1430726730749868,0.31590536660894647,20.0,
0.6190155274041023,0.4759061811897015,0.20911406541766084,1.3656164974194003,0.5399527670658617,0.21260383220250487,0.527668385194965,20.0,
0.6129530671299913,0.47850621701056456,0.206435210219107,1.270060991227503,0.5350102690513954,0.21722542143707874,0.5119020121743995,20.0,
0.6832064502263112,0.5556000935464911,0.19820766288242989,1.6812015257942008,0.6974442852334962,0.37230149881590424,0.5907148369744869,20.0,
0.5770481692210273,0.45711800525078744,0.16983767052336052,1.083149705230534,0.39223924591098,0.235209597481411,0.35967614334993336,20.0,
0.582319389909086,0.4981927533530597,0.21125337702022484,1.279722720321196,0.5429605861155367,0.21619333997801257,0.4952145936792795,20.0,
0.5563928211306617,0.44223981086241754,0.17407157108445076,1.1156725681359883,0.39624982015468124,0.19698905606251405,0.38601826911120096,20.0,
0.6588976862777901,0.5312593987051594,0.17659863422285835,1.4734265843051708,0.5226070903057298,0.26721788111853745,0.517202129830328,20.0,
0.5682325232293829,0.4461101369220218,0.18032172481339076,1.0991400550900638,0.39372759440007876,0.19197083250454341,0.362977114420354,20.0,
0.5366363403928999,0.43788675707969643,0.15530874751318854,1.0136531528531445,0.35608452738008295,0.1613927096376424,0.3717531690953391,20.0,
0.597790246600562,0.46511453174820644,0.1540481207420122,1.0149582218361575,0.4291847966938732,0.19643854482827008,0.3193694693160774,20.0,
0.6490930996536175,0.5327228102292404,0.18803891345605944,1.2651189401254217,0.4769578311894664,0.22281990289381629,0.44675248567828474,20.0,
0.6445264023928868,0.49887606665391726,0.17030828237744794,1.3383801518606924,0.560226366955377,0.27583221572275807,0.394377286667695,20.0,
0.5866834749729275,0.5337866049777318,0.15288645335017928,1.102344516643897,0.3814252075996103,0.23310747370834467,0.3700496571260901,20.0,
0.5393316628422793,0.41152379545554874,0.12650954999330666,0.8376262290432824,0.2785128661794262,0.2024341946542047,0.2681020724075443,20.0,
0.5888173253523213,0.4646889493106328,0.16978507726153488,1.0818261176676733,0.3895577549789844,0.23074492030280208,0.3603542577936111,20.0,
0.6069611859664238,0.4953277566572748,0.20245604799831599,1.3344402179703154,0.549190365018455,0.21647918626013446,0.5094581080712915,20.0,
0.6964641972286228,0.541358780068158,0.19708093020817893,1.7165968359233745,0.6871868298367648,0.3748973584368647,0.6145937447358489,20.0,
0.5289294857092561,0.42447793605314743,0.18200081068128265,0.7372105901638952,0.2984671596835243,0.1554415698653162,0.20500847833139393,20.0,
0.725446487034497,0.574571698984096,0.17509036953725002,2.1363380437457162,0.7849706520344835,0.4567369656027382,0.880124479370259,20.0,
0.5373275901448932,0.45076089926817087,0.15990066614208054,1.0023508523403974,0.3446882483279938,0.16666426549717397,0.36879850993060503,20.0,
0.5857801563056688,0.4348338662459518,0.17731166501486878,1.1027265068125,0.42276113166638535,0.19324632253900953,0.3973088546748595,20.0,
0.5817006276252826,0.4239256668132583,0.17735284974546334,1.1724864547589045,0.38565536972709963,0.21961546847965546,0.3200943174490708,20.0,
0.5566284732712374,0.4257019208820101,0.18176715970577784,0.7474931315448023,0.30259261559203743,0.15591613510911745,0.20492030084476923,20.0,
0.5399801196314744,0.41769364111439106,0.157020836648283,0.9799173962660506,0.28954676821134123,0.14090749198474958,0.4898718598226422,20.0,
0.6212796267222391,0.5283028768255535,0.20234391715655617,1.4568161887839,0.5360461841135502,0.3096503173067086,0.4410318908320412,20.0,
0.6334619857932364,0.5218168349599305,0.20961356602658174,1.4596511904863203,0.554277907063539,0.30582290111701466,0.4201784384798939,20.0,
0.6122148117980076,0.4982764936664643,0.1487378021520853,1.1301203026460431,0.36973434435115576,0.2425101134726867,0.3674884727477296,20.0,
0.6492479039730887,0.5192999494740637,0.1890021825800312,1.242968736233527,0.48844753754242043,0.22899535668971302,0.44477032122247684,20.0,
0.6197648264586796,0.537609007082771,0.15889510223871564,1.1332418841597296,0.36747833508227173,0.22991423160900695,0.35654718303606453,20.0,
0.5317583453425566,0.42375215688490586,0.1910338906392933,0.7487581011539954,0.3017682235328368,0.1584825679715008,0.198192512919764,20.0,
0.5559453057108267,0.4443098041043319,0.1661500482020138,1.103349776526963,0.41536960981616206,0.17720735999254106,0.3999750422187567,20.0,
0.5487933879734913,0.43328962955852673,0.18075092792008596,1.0297188369675823,0.35502075678849865,0.20451684615919996,0.3030364471074864,20.0,
0.6450888618945113,0.5157213299483189,0.1777035045009056,1.4707562642350507,0.5340002356529526,0.27069852438549474,0.534324798665953,20.0,
0.6365102880644999,0.5088892121223216,0.17054421315333923,1.2664000737874679,0.5618454509542813,0.27466559990798795,0.4043595185449918,20.0,
0.5492235075973837,0.43096230873688185,0.1868159414857682,0.7539728527338786,0.308371874314394,0.1515158720073004,0.20204734423488396,20.0,
0.5905701347831536,0.443902942892255,0.15314516583537252,1.0666416661650888,0.36928961960714296,0.22647426871636686,0.40469228466629065,20.0,
0.5913584545762292,0.4645365927042243,0.15718561281742086,1.069075867745617,0.37020521231201453,0.22298226966407303,0.4132440152687104,20.0,
0.5166171034795949,0.42505964571125676,0.1849936721652437,0.7674639105608414,0.2821101414779165,0.15824118210216667,0.19875355214270424,20.0,
0.624912787519866,0.5259268636807424,0.1770296189436668,1.2598639493489439,0.4901453428135449,0.21957641079008913,0.4390554606744486,20.0,
0.5367690298136621,0.4371380477165814,0.16282662775498274,0.9863878674371857,0.35270722088787915,0.1578525091713877,0.3863621349856583,20.0,
0.5606493640328173,0.43988627157405835,0.17886986431551608,1.1085123684720053,0.3966701702358938,0.19801375962495393,0.37407652138079456,20.0,
0.5753282977698119,0.456269205120492,0.16246778745111984,1.0903718280283319,0.395715028521437,0.22894962514819503,0.35214554576008167,20.0,
0.6846403003498339,0.5563432141542363,0.19894229072414585,1.6842030823212453,0.6793755420003207,0.3590128710777352,0.6208054414148025,20.0,
0.5269353840560931,0.41591606065486475,0.1869921921646689,0.7397809227581518,0.3007218629286839,0.15275928976663455,0.2076307779735912,20.0,
0.6581515743116042,0.5928195867290773,0.20514814472973156,1.8635927910178882,0.6162731153707552,0.40653069175656126,0.6517150019088638,20.0,
0.5774430893006117,0.4521629016833133,0.1707909439761756,1.1605885139187475,0.39094552208515543,0.21467589360726233,0.30692774601162837,20.0,
0.6678969340597146,0.5563500930080291,0.1983738175844837,1.7333681772611498,0.6863544891755482,0.3742260179391563,0.5740754227235659,20.0,
0.7276477590274184,0.596598049411968,0.1738892846767241,2.1521205801188246,0.7389079759475287,0.4369851180937606,0.8308251356645916,20.0,
0.6406444021009857,0.5349555874526184,0.2072540478679474,1.4600911660737645,0.54995620446351,0.3120853155622147,0.4336205761677493,20.0,
0.6439407336291206,0.5040763876449473,0.1663414820062799,1.30661883248246,0.48482450927274645,0.34680461257522405,0.4624626756969598,20.0,
0.6188404406956085,0.4961885783582041,0.1716056732944431,1.31145229391549,0.5592355694004238,0.2590978156258876,0.40967978912031994,20.0,
0.5496176786635192,0.4186452447700264,0.15808318428649895,0.9645932049130891,0.2872224958427775,0.13462758687765866,0.500851347596585,20.0,
0.6766150768344246,0.5207775159765289,0.18025479923105603,1.2248961254561122,0.46881771917014375,0.22265481802683207,0.4371076989018403,20.0,
0.5577547275386923,0.4180593425883292,0.18349081113755872,1.014961324047133,0.3586405643211587,0.2118041703003004,0.2988578405307216,20.0,
0.6650441404143942,0.513093459851783,0.17867066390659253,1.441974927206408,0.542829828187257,0.27541903296601833,0.5296014700659336,20.0,
